sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,_missing_fields,_has_images,_image_count
03.618029.001Bianco,03.618029.001Bianco,[],Janis shirt,BABE & TESS,white,3.618029,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHIRT,breficom,girl,,,,,,55% Linen 45% Cotton,GIRL CLOTHING,,2026,,,,,,,Janis shirt,,,,,,,,5,false,0
04.618177.130BlueRoyal,04.618177.130BlueRoyal,[],Luca pants DA MOD. 8058 LUNGA,BABE & TESS,blue,4.618177,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,PANTS,breficom,girl,,,,,,97% COTTON 3% ELASTANE,GIRL CLOTHING,,2026,,,,,,,Luca pants DA MOD. 8058 LUNGA,,,,,,,,5,false,0
22.618084. 001BiancoBlu,22.618084. 001BiancoBlu,[],Mom t-shirt,BABE & TESS,white,22.618084,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHORT SLEEVES T-SHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Mom t-shirt,,,,,,,,5,false,0
04.618081.315Denim,04.618081.315Denim,[],Denim for boy,BABE & TESS,blue,4.618081,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,JEANS,breficom,girl,,,,,,80% COTTON 20% LINEN,GIRL CLOTHING,,2026,,,,,,,Denim for boy,,,,,,,,5,false,0
99318138-301.301,99318138-301.301,[],Unknown,BABE & TESS,green,99318138-301,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,NECKLACE,breficom,girl,,,,,,,GIRL ACCESSORIES,,2023,,,,,,,COLLANA,,,,,,,,8,false,0
23.618063.327MelogranoStriped,23.618063.327MelogranoStriped,[],Tito sweatshirt,BABE & TESS,red,23.618063,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SWEATSHIRT,breficom,girl,,,,,,82% COTTON 17% POLYAMIDE 1% ELASTANE,GIRL CLOTHING,,2026,,,,,,,Tito sweatshirt,,,,,,,,5,false,0
35.618110. 110MelogranoFlowers,35.618110. 110MelogranoFlowers,[],Bloomer Giselle,BABE & TESS,light blue,35.618110,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHORT SLEEVES T-SHIRT,breficom,girl,,,,,,97% COTTON 3% ELASTANE,GIRL CLOTHING,,2026,,,,,,,Bloomer Giselle,,,,,,,,5,false,0
04.618040.049Naturale,04.618040.049Naturale,[],Cesare pants,BABE & TESS,beige,4.618040,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,PANTS,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Cesare pants,,,,,,,,5,false,0
21.618135.130BiancoBlueRoyal,21.618135.130BiancoBlueRoyal,[],Lucky t-shirt,BABE & TESS,white,21.618135,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHORT SLEEVES T-SHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Lucky t-shirt,,,,,,,,5,false,0
99318090-156.156,99318090-156.156,[],Unknown,BABE & TESS,green,99318090-156,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,BROOCH,breficom,girl,,,,,,,GIRL ACCESSORIES,,2023,,,,,,,SPILLA,,,,,,,,8,false,0
01318094-156.156,01318094-156.156,[],Unknown,BABE & TESS,green,01318094-156,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,DRESS,breficom,girl,,,,,,,GIRL CLOTHING,,2023,,,,,,,ABITO,,,,,,,,8,false,0
01.618087.325AzurFlowers,01.618087.325AzurFlowers,[],Ada mini dress,BABE & TESS,light blue,1.618087,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,MIDI DRESS,breficom,girl,,,,,,55% LINEN 45% VISCOSE,GIRL CLOTHING,,2026,,,,,,,Ada mini dress,,,,,,,,5,false,0
99.618026. 049Naturale,99.618026. 049Naturale,[],Blanket love,BABE & TESS,beige,99.618026,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,BLANKET,breficom,unisex,,,,,,55% Linen 45% Cotton,UNISEX ACCESSORIES,,2026,,,,,,,Blanket love,,,,,,,,5,false,0
23.618041.130BlueRoyal,23.618041.130BlueRoyal,[],Sweatshirt Cesare,BABE & TESS,blue,23.618041,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SWEATSHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Sweatshirt Cesare,,,,,,,,5,false,0
99318138-049.049,99318138-049.049,[],Unknown,BABE & TESS,white,99318138-049,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,NECKLACE,breficom,girl,,,,,,,GIRL ACCESSORIES,,2023,,,,,,,COLLANA,,,,,,,,8,false,0
01.618038.001Bianco,01.618038.001Bianco,"[""8300161897559""]",Mini Carola dress,BABE & TESS,white,1.618038,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,MIDI DRESS,breficom,girl,,,,,,55% Linen 45% Cotton,GIRL CLOTHING,,2026,,,,,,,Mini Carola dress,,,,,,,,4,false,0
06.618092.315Denim,06.618092.315Denim,[],Paloma jacket,BABE & TESS,blue,6.618092,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,JACKET,breficom,girl,,,,,,80% COTTON 20% LINEN,GIRL CLOTHING,,2026,,,,,,,Paloma jacket,,,,,,,,5,false,0
CVF07BIS-03.113.03.113,CVF07BIS-03.113.03.113,[],Unknown,BABE & TESS,cream,CVF07BIS-03.113,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS22,,CREWNECK SWEATSHIRT,breficom,boy,,,,,,,BOY CLOTHING,,2022,,,,,,,FELPA GIROCOLLO CON STAMPA,,,,,,,,8,false,0
23.618021.112NaturaleRED,23.618021.112NaturaleRED,[],Game sweatshirt,BABE & TESS,beige,23.618021,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SWEATSHIRT,breficom,girl,,,,,,82% COTTON 17% POLYAMIDE 1% ELASTANE,GIRL CLOTHING,,2026,,,,,,,Game sweatshirt,,,,,,,,5,false,0
06.618059.123AzurStripes,06.618059.123AzurStripes,[],Saint Tropez jacket,BABE & TESS,light blue,6.618059,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,JACKET,breficom,girl,,,,,,90% COTTON 10% POLYESTER,GIRL CLOTHING,,2026,,,,,,,Saint Tropez jacket,,,,,,,,5,false,0
03.618138.179LightDenim,03.618138.179LightDenim,[],Denim shirt,BABE & TESS,blue,3.618138,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Denim shirt,,,,,,,,5,false,0
35.618025.001Bianco,35.618025.001Bianco,[],Luisa mini pants,BABE & TESS,white,35.618025,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,PANTS,breficom,girl,,,,,,55% Linen 45% Cotton,GIRL CLOTHING,,2026,,,,,,,Luisa mini pants,,,,,,,,5,false,0
17.618073.049Naturale,17.618073.049Naturale,[],Tutina India,BABE & TESS,beige,17.618073,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,ROMPER,breficom,girl,,,,,,55% Linen 45% Cotton,GIRL CLOTHING,,2026,,,,,,,Tutina India,,,,,,,,5,false,0
99318090-301.301,99318090-301.301,[],Unknown,BABE & TESS,green,99318090-301,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,BROOCH,breficom,girl,,,,,,,GIRL ACCESSORIES,,2023,,,,,,,SPILLA,,,,,,,,8,false,0
24.618019.327MelogranoStriped,24.618019.327MelogranoStriped,[],Bermuda Tazio,BABE & TESS,red,24.618019,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,BERMUDA SHORT,breficom,girl,,,,,,82% COTTON 17% POLYAMIDE 1% ELASTANE,GIRL CLOTHING,,2026,,,,,,,Bermuda Tazio,,,,,,,,5,false,0
21.618141.049Naturale,21.618141.049Naturale,[],Amour t-shirt,BABE & TESS,beige,21.618141,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHORT SLEEVES T-SHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Amour t-shirt,,,,,,,,5,false,0
04.618007.123AzurStripes,04.618007.123AzurStripes,[],Saint Tropez pants,BABE & TESS,light blue,4.618007,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,PANTS,breficom,girl,,,,,,90% COTTON 10% POLYESTER,GIRL CLOTHING,,2026,,,,,,,Saint Tropez pants,,,,,,,,5,false,0
35318068-301.301,35318068-301.301,[],Unknown,BABE & TESS,green,35318068-301,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,SHORTS,breficom,girl,,,,,,,GIRL CLOTHING,,2023,,,,,,,SHORTS RICAMATI,,,,,,,,8,false,0
04.618070.315Denim,04.618070.315Denim,[],Veriska denim,BABE & TESS,blue,4.618070,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,JEANS,breficom,girl,,,,,,80% COTTON 20% LINEN,GIRL CLOTHING,,2026,,,,,,,Veriska denim,,,,,,,,5,false,0
03.618075.130BiancoBlueRoyal,03.618075.130BiancoBlueRoyal,[],Jessica chemise,BABE & TESS,white,3.618075,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,ITALY,SHIRT,breficom,girl,,,,,,100% COTTON,GIRL CLOTHING,,2026,,,,,,,Jessica chemise,,,,,,,,5,false,0
99318138-156.156,99318138-156.156,[],Unknown,BABE & TESS,green,99318138-156,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS23,,NECKLACE,breficom,girl,,,,,,,GIRL ACCESSORIES,,2023,,,,,,,COLLANA,,,,,,,,8,false,0
24182605.Pink,24182605.Pink,"[""8719066017175""]",Miffy ECO Corduroy - 33 cm - 13,BON TON TOYS,pink,24182605,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,PELUCHE,breficom,unisex,,,,,,100% RECYCLED POLYESTER,UNISEX ACCESSORIES,,2025,,,,,,,Miffy ECO Corduroy - 33 cm - 13,,,,,,,,6,false,0
24182589.Beige,24182589.Beige,"[""8719066016192""]",Miffy ECO Tiny Teddy - 23 cm - 9,BON TON TOYS,beige,24182589,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,PELUCHE,breficom,unisex,,,,,,100% RECYCLED POLYESTER,UNISEX ACCESSORIES,,2025,,,,,,,Miffy ECO Tiny Teddy - 23 cm - 9,,,,,,,,6,false,0
CVT01-113.113,CVT01-113.113,[],Unknown,BABE & TESS,blue,CVT01-113,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS22,,CREWNECK SWEATSHIRT,breficom,boy,,,,,,,BOY CLOTHING,,2022,,,,,,,MAGLIA FIAMMATA,,,,,,,,8,false,0
